,datetime,load
54078,18-07-2019 07:30,1236.7491
54079,18-07-2019 07:45,1253.7725
54080,18-07-2019 08:00,1269.6096
54081,18-07-2019 08:15,1283.9396
54082,18-07-2019 08:30,1296.5516
54083,18-07-2019 08:45,1307.4923
54084,18-07-2019 09:00,1316.9198
54085,18-07-2019 09:15,1325.023
54086,18-07-2019 09:30,1331.8894
54087,18-07-2019 09:45,1337.7726
54088,18-07-2019 10:00,1342.9169
54089,18-07-2019 10:15,1347.557
54090,18-07-2019 10:30,1351.8872
54091,18-07-2019 10:45,1356.0176
54092,18-07-2019 11:00,1359.9918
54093,18-07-2019 11:15,1363.79
54094,18-07-2019 11:30,1367.6403
54095,18-07-2019 11:45,1371.5476
54096,18-07-2019 12:00,1375.5818
54097,18-07-2019 12:15,1379.9061
54098,18-07-2019 12:30,1384.3484
54099,18-07-2019 12:45,1388.884
54100,18-07-2019 13:00,1393.3724
54101,18-07-2019 13:15,1397.6245
54102,18-07-2019 13:30,1400.2198
54103,18-07-2019 13:45,1401.7257
54104,18-07-2019 14:00,1403.7876
54105,18-07-2019 14:15,1405.7661
54106,18-07-2019 14:30,1408.1362
54107,18-07-2019 14:45,1411.1804
54108,18-07-2019 15:00,1414.8286
54109,18-07-2019 15:15,1418.7189
54110,18-07-2019 15:30,1422.9432
54111,18-07-2019 15:45,1426.7942
54112,18-07-2019 16:00,1429.4916
54113,18-07-2019 16:15,1430.8428
54114,18-07-2019 16:30,1431.9723
54115,18-07-2019 16:45,1433.4608
54116,18-07-2019 17:00,1436.0175
54117,18-07-2019 17:15,1440.4344
54118,18-07-2019 17:30,1447.607
54119,18-07-2019 17:45,1457.3181
54120,18-07-2019 18:00,1468.9236
54121,18-07-2019 18:15,1481.5764
54122,18-07-2019 18:30,1494.2362
54123,18-07-2019 18:45,1506.1246
54124,18-07-2019 19:00,1516.4478
54125,18-07-2019 19:15,1524.353
54126,18-07-2019 19:30,1529.0138
54127,18-07-2019 19:45,1529.1477
54128,18-07-2019 20:00,1523.9882
54129,18-07-2019 20:15,1513.601
54130,18-07-2019 20:30,1498.5736
54131,18-07-2019 20:45,1479.4875
54132,18-07-2019 21:00,1457.0607
54133,18-07-2019 21:15,1431.6141
54134,18-07-2019 21:30,1404.0593
54135,18-07-2019 21:45,1375.2129
54136,18-07-2019 22:00,1345.8435
54137,18-07-2019 22:15,1316.8
54138,18-07-2019 22:30,1288.9308
54139,18-07-2019 22:45,1261.6967
54140,18-07-2019 23:00,1235.1439
54141,18-07-2019 23:15,1208.5275
54142,18-07-2019 23:30,1179.4062
54143,18-07-2019 23:45,1151.0521
63744,27-10-2019 00:00,1123.1263
63745,27-10-2019 00:15,1101.4496
63746,27-10-2019 00:30,1076.5552
63747,27-10-2019 00:45,1048.6655
63748,27-10-2019 01:00,1018.6918
63749,27-10-2019 01:15,987.9309
63750,27-10-2019 01:30,957.5846
63751,27-10-2019 01:45,928.40784
63752,27-10-2019 02:00,901.0282
63753,27-10-2019 02:15,875.98126
63754,27-10-2019 02:30,852.9376
63755,27-10-2019 02:45,831.1979
63756,27-10-2019 03:00,811.1588
63757,27-10-2019 03:15,794.63995
63758,27-10-2019 03:30,784.0313
63759,27-10-2019 03:45,781.03625
63760,27-10-2019 04:00,785.5913
63761,27-10-2019 04:15,796.9962
63762,27-10-2019 04:30,817.1717
63763,27-10-2019 04:45,850.71606
63764,27-10-2019 05:00,900.5358
63765,27-10-2019 05:15,963.5201
63766,27-10-2019 05:30,1031.9608
63767,27-10-2019 05:45,1098.4441
63768,27-10-2019 06:00,1158.6747
63769,27-10-2019 06:15,1210.7346
63770,27-10-2019 06:30,1254.5309
63771,27-10-2019 06:45,1290.9377
63772,27-10-2019 07:00,1320.6989
63773,27-10-2019 07:15,1344.1548
63774,27-10-2019 07:30,1362.3517
63775,27-10-2019 07:45,1376.9679
63776,27-10-2019 08:00,1389.5803
63777,27-10-2019 08:15,1400.9584
63778,27-10-2019 08:30,1410.8202
63779,27-10-2019 08:45,1419.104
63780,27-10-2019 09:00,1425.7944
63781,27-10-2019 09:15,1431.5735
63782,27-10-2019 09:30,1437.0315
63783,27-10-2019 09:45,1442.667
63784,27-10-2019 10:00,1448.8364
63785,27-10-2019 10:15,1455.6685
63786,27-10-2019 10:30,1463.1367
63787,27-10-2019 10:45,1471.0659
63788,27-10-2019 11:00,1479.3805
63789,27-10-2019 11:15,1488.7186
63790,27-10-2019 11:30,1500.1648
63791,27-10-2019 11:45,1513.2095
63792,27-10-2019 12:00,1526.4602
63793,27-10-2019 12:15,1539.157
63794,27-10-2019 12:30,1552.8639
63795,27-10-2019 12:45,1568.3237
63796,27-10-2019 13:00,1585.0038
63797,27-10-2019 13:15,1598.3462
63798,27-10-2019 13:30,1606.2117
63799,27-10-2019 13:45,1610.2947
63800,27-10-2019 14:00,1612.6091
63801,27-10-2019 14:15,1613.9595
63802,27-10-2019 14:30,1615.2178
63803,27-10-2019 14:45,1613.2954
63804,27-10-2019 15:00,1601.2705
63805,27-10-2019 15:15,1580.2095
63806,27-10-2019 15:30,1555.9199
63807,27-10-2019 15:45,1531.6335
63808,27-10-2019 16:00,1509.2147
63809,27-10-2019 16:15,1489.5973
63810,27-10-2019 16:30,1472.5077
63811,27-10-2019 16:45,1457.7312
63812,27-10-2019 17:00,1445.7129
63813,27-10-2019 17:15,1436.3442
63814,27-10-2019 17:30,1427.6135
63815,27-10-2019 17:45,1416.4136
63816,27-10-2019 18:00,1402.0626
63817,27-10-2019 18:15,1386.6217
63818,27-10-2019 18:30,1373.3865
63819,27-10-2019 18:45,1365.7252
63820,27-10-2019 19:00,1366.6537
63821,27-10-2019 19:15,1376.9792
63822,27-10-2019 19:30,1395.4645
63823,27-10-2019 19:45,1420.8096
63824,27-10-2019 20:00,1451.9957
63825,27-10-2019 20:15,1487.4977
63826,27-10-2019 20:30,1524.17
63827,27-10-2019 20:45,1555.727
63828,27-10-2019 21:00,1572.9171
63829,27-10-2019 21:15,1564.3549
63830,27-10-2019 21:30,1526.7507
63831,27-10-2019 21:45,1475.4867
63832,27-10-2019 22:00,1424.3358
63833,27-10-2019 22:15,1382.1141
63834,27-10-2019 22:30,1350.2992
63835,27-10-2019 22:45,1325.5895
63836,27-10-2019 23:00,1297.4446
63837,27-10-2019 23:15,1261.6844
63838,27-10-2019 23:30,1222.775
63839,27-10-2019 23:45,1178.2848
69984,31-12-2019 00:00,1128.7775
69985,31-12-2019 00:15,1073.2236
69986,31-12-2019 00:30,1019.32153
69987,31-12-2019 00:45,968.0825
69988,31-12-2019 01:00,920.6501
69989,31-12-2019 01:15,878.4287
69990,31-12-2019 01:30,842.42346
69991,31-12-2019 01:45,812.7483
69992,31-12-2019 02:00,788.7574
69993,31-12-2019 02:15,769.45917
69994,31-12-2019 02:30,753.7702
69995,31-12-2019 02:45,740.6951
69996,31-12-2019 03:00,729.72064
69997,31-12-2019 03:15,720.5371
69998,31-12-2019 03:30,713.07806
69999,31-12-2019 03:45,708.0372
70000,31-12-2019 04:00,706.5821
70001,31-12-2019 04:15,708.8429
70002,31-12-2019 04:30,712.9204
70003,31-12-2019 04:45,717.8664
70004,31-12-2019 05:00,723.3418
70005,31-12-2019 05:15,732.8389
70006,31-12-2019 05:30,751.6216
70007,31-12-2019 05:45,785.0901
70008,31-12-2019 06:00,837.0646
70009,31-12-2019 06:15,906.2256
70010,31-12-2019 06:30,985.23413
70011,31-12-2019 06:45,1075.9778
70012,31-12-2019 07:00,1180.3203
70013,31-12-2019 07:15,1288.9658
70014,31-12-2019 07:30,1400.3105
70015,31-12-2019 07:45,1515.1844
70016,31-12-2019 08:00,1625.4691
70017,31-12-2019 08:15,1714.1803
70018,31-12-2019 08:30,1784.391
70019,31-12-2019 08:45,1835.7949
70020,31-12-2019 09:00,1873.0138
70021,31-12-2019 09:15,1903.3167
70022,31-12-2019 09:30,1966.502
70023,31-12-2019 09:45,2022.6998
70024,31-12-2019 10:00,2054.6865
70025,31-12-2019 10:15,2085.9443
70026,31-12-2019 10:30,2083.3062
70027,31-12-2019 10:45,2069.766
70028,31-12-2019 11:00,2061.0803
70029,31-12-2019 11:15,2052.0686
70030,31-12-2019 11:30,2039.9557
70031,31-12-2019 11:45,2023.2144
70032,31-12-2019 12:00,1999.7194
70033,31-12-2019 12:15,1966.2722
70034,31-12-2019 12:30,1919.733
70035,31-12-2019 12:45,1863.81
70036,31-12-2019 13:00,1805.6431
70037,31-12-2019 13:15,1749.713
70038,31-12-2019 13:30,1698.7046
70039,31-12-2019 13:45,1654.2278
70040,31-12-2019 14:00,1616.5153
70041,31-12-2019 14:15,1585.3789
70042,31-12-2019 14:30,1559.641
70043,31-12-2019 14:45,1538.3456
70044,31-12-2019 15:00,1520.7507
70045,31-12-2019 15:15,1507.7258
70046,31-12-2019 15:30,1499.9434
70047,31-12-2019 15:45,1497.7607
70048,31-12-2019 16:00,1500.719
70049,31-12-2019 16:15,1507.7767
70050,31-12-2019 16:30,1517.8207
70051,31-12-2019 16:45,1530.1339
70052,31-12-2019 17:00,1543.7603
70053,31-12-2019 17:15,1557.4806
70054,31-12-2019 17:30,1570.6061
70055,31-12-2019 17:45,1582.4559
70056,31-12-2019 18:00,1592.4464
70057,31-12-2019 18:15,1600.0125
70058,31-12-2019 18:30,1604.9166
70059,31-12-2019 18:45,1606.9607
70060,31-12-2019 19:00,1606.1592
70061,31-12-2019 19:15,1602.7019
70062,31-12-2019 19:30,1596.8148
70063,31-12-2019 19:45,1588.3726
70064,31-12-2019 20:00,1576.9669
70065,31-12-2019 20:15,1562.5701
70066,31-12-2019 20:30,1545.7819
70067,31-12-2019 20:45,1527.3165
70068,31-12-2019 21:00,1507.4259
70069,31-12-2019 21:15,1485.3619
70070,31-12-2019 21:30,1460.6025
70071,31-12-2019 21:45,1433.1029
70072,31-12-2019 22:00,1402.6589
70073,31-12-2019 22:15,1368.7217
70074,31-12-2019 22:30,1331.4714
70075,31-12-2019 22:45,1291.6929
70076,31-12-2019 23:00,1249.205
70077,31-12-2019 23:15,1203.8253
70078,31-12-2019 23:30,1157.7655
70079,31-12-2019 23:45,1109.1896
70080,01-01-2020 00:00,1058.8549
70081,01-01-2020 00:15,1007.95807
70082,01-01-2020 00:30,959.01746
70083,01-01-2020 00:45,913.6105
70084,01-01-2020 01:00,873.292
70085,01-01-2020 01:15,839.1386
70086,01-01-2020 01:30,811.194
70087,01-01-2020 01:45,788.60394
70088,01-01-2020 02:00,770.45966
70089,01-01-2020 02:15,755.83484
70090,01-01-2020 02:30,743.8533
70091,01-01-2020 02:45,734.15155
70092,01-01-2020 03:00,726.8574
70093,01-01-2020 03:15,722.39014
70094,01-01-2020 03:30,721.36053
70095,01-01-2020 03:45,723.9289
70096,01-01-2020 04:00,730.30566
70097,01-01-2020 04:15,741.05396
70098,01-01-2020 04:30,758.1472
70099,01-01-2020 04:45,786.5052
70100,01-01-2020 05:00,824.5534
70101,01-01-2020 05:15,866.3782
70102,01-01-2020 05:30,912.40186
70103,01-01-2020 05:45,960.8966
70104,01-01-2020 06:00,1005.8654
70105,01-01-2020 06:15,1044.0199
70106,01-01-2020 06:30,1075.0781
70107,01-01-2020 06:45,1101.1417
70108,01-01-2020 07:00,1123.9497
70109,01-01-2020 07:15,1144.4049
70110,01-01-2020 07:30,1166.925
70111,01-01-2020 07:45,1193.2645
70112,01-01-2020 08:00,1215.6649
70113,01-01-2020 08:15,1224.8126
70114,01-01-2020 08:30,1225.8239
70115,01-01-2020 08:45,1226.6434
70116,01-01-2020 09:00,1232.8801
70117,01-01-2020 09:15,1257.598
70118,01-01-2020 09:30,1266.5728
70119,01-01-2020 09:45,1274.6382
70120,01-01-2020 10:00,1275.988
70121,01-01-2020 10:15,1274.7874
70122,01-01-2020 10:30,1273.509
70123,01-01-2020 10:45,1305.4089
70124,01-01-2020 11:00,1314.876
70125,01-01-2020 11:15,1298.7926
70126,01-01-2020 11:30,1281.136
70127,01-01-2020 11:45,1264.8412
70128,01-01-2020 12:00,1251.7887
70129,01-01-2020 12:15,1240.7034
70130,01-01-2020 12:30,1229.0394
70131,01-01-2020 12:45,1216.8872
70132,01-01-2020 13:00,1204.7844
70133,01-01-2020 13:15,1192.5837
70134,01-01-2020 13:30,1180.1742
70135,01-01-2020 13:45,1167.9037
70136,01-01-2020 14:00,1155.8282
70137,01-01-2020 14:15,1143.7582
70138,01-01-2020 14:30,1131.5023
70139,01-01-2020 14:45,1119.2937
70140,01-01-2020 15:00,1107.3542
70141,01-01-2020 15:15,1095.8593
70142,01-01-2020 15:30,1085.142
70143,01-01-2020 15:45,1075.475
70144,01-01-2020 16:00,1066.977
70145,01-01-2020 16:15,1059.4604
70146,01-01-2020 16:30,1052.6837
70147,01-01-2020 16:45,1046.5841
70148,01-01-2020 17:00,1041.1498
70149,01-01-2020 17:15,1036.4216
70150,01-01-2020 17:30,1032.45
70151,01-01-2020 17:45,1029.1719
70152,01-01-2020 18:00,1026.6306
70153,01-01-2020 18:15,1024.9248
70154,01-01-2020 18:30,1024.2109
70155,01-01-2020 18:45,1024.4989
70156,01-01-2020 19:00,1025.3212
70157,01-01-2020 19:15,1025.5679
70158,01-01-2020 19:30,1024.0996
70159,01-01-2020 19:45,1020.4929
70160,01-01-2020 20:00,1014.9175
70161,01-01-2020 20:15,1008.0914
70162,01-01-2020 20:30,1001.12537
70163,01-01-2020 20:45,995.12775
70164,01-01-2020 21:00,991.1546
70165,01-01-2020 21:15,990.0521
70166,01-01-2020 21:30,992.6952
70167,01-01-2020 21:45,996.6469
70168,01-01-2020 22:00,996.3331
70169,01-01-2020 22:15,989.83453
70170,01-01-2020 22:30,970.7288
70171,01-01-2020 22:45,930.26337
70172,01-01-2020 23:00,930.37
70173,01-01-2020 23:15,936.57416
70174,01-01-2020 23:30,951.154
70175,01-01-2020 23:45,948.00635
77856,22-03-2020 00:00,960.02576
77857,22-03-2020 00:15,939.8533
77858,22-03-2020 00:30,921.6585
77859,22-03-2020 00:45,905.5775
77860,22-03-2020 01:00,891.57733
77861,22-03-2020 01:15,879.5059
77862,22-03-2020 01:30,869.32715
77863,22-03-2020 01:45,861.1354
77864,22-03-2020 02:00,855.15936
77865,22-03-2020 02:15,851.57446
77866,22-03-2020 02:30,850.5605
77867,22-03-2020 02:45,851.8645
77868,22-03-2020 03:00,854.45856
77869,22-03-2020 03:15,857.4011
77870,22-03-2020 03:30,860.79724
77871,22-03-2020 03:45,865.8784
77872,22-03-2020 04:00,873.65424
77873,22-03-2020 04:15,884.33936
77874,22-03-2020 04:30,897.46844
77875,22-03-2020 04:45,912.95825
77876,22-03-2020 05:00,931.2288
77877,22-03-2020 05:15,953.1457
77878,22-03-2020 05:30,979.7934
77879,22-03-2020 05:45,1011.8636
77880,22-03-2020 06:00,1048.5887
77881,22-03-2020 06:15,1088.7792
77882,22-03-2020 06:30,1129.422
77883,22-03-2020 06:45,1163.2625
77884,22-03-2020 07:00,1190.8795
77885,22-03-2020 07:15,1215.8364
77886,22-03-2020 07:30,1238.3893
77887,22-03-2020 07:45,1258.6724
77888,22-03-2020 08:00,1276.7244
77889,22-03-2020 08:15,1292.7445
77890,22-03-2020 08:30,1306.519
77891,22-03-2020 08:45,1318.5902
77892,22-03-2020 09:00,1329.6204
77893,22-03-2020 09:15,1340.3667
77894,22-03-2020 09:30,1350.85
77895,22-03-2020 09:45,1361.2657
77896,22-03-2020 10:00,1371.4768
77897,22-03-2020 10:15,1381.2301
77898,22-03-2020 10:30,1390.3591
77899,22-03-2020 10:45,1398.3119
77900,22-03-2020 11:00,1404.5873
77901,22-03-2020 11:15,1409.2766
77902,22-03-2020 11:30,1413.2472
77903,22-03-2020 11:45,1417.2599
77904,22-03-2020 12:00,1422.1285
77905,22-03-2020 12:15,1427.8052
77906,22-03-2020 12:30,1432.6721
77907,22-03-2020 12:45,1435.8911
77908,22-03-2020 13:00,1437.6414
77909,22-03-2020 13:15,1438.45
77910,22-03-2020 13:30,1438.837
77911,22-03-2020 13:45,1438.8767
77912,22-03-2020 14:00,1438.4347
77913,22-03-2020 14:15,1437.5513
77914,22-03-2020 14:30,1436.5002
77915,22-03-2020 14:45,1435.9968
77916,22-03-2020 15:00,1436.6454
77917,22-03-2020 15:15,1438.7153
77918,22-03-2020 15:30,1442.0034
77919,22-03-2020 15:45,1446.4386
77920,22-03-2020 16:00,1451.7076
77921,22-03-2020 16:15,1457.3982
77922,22-03-2020 16:30,1463.1943
77923,22-03-2020 16:45,1468.8063
77924,22-03-2020 17:00,1473.9114
77925,22-03-2020 17:15,1478.1571
77926,22-03-2020 17:30,1481.2417
77927,22-03-2020 17:45,1482.9818
77928,22-03-2020 18:00,1483.2045
77929,22-03-2020 18:15,1481.8254
77930,22-03-2020 18:30,1478.9745
77931,22-03-2020 18:45,1474.4133
77932,22-03-2020 19:00,1467.822
77933,22-03-2020 19:15,1459.2194
77934,22-03-2020 19:30,1450.0227
77935,22-03-2020 19:45,1440.2488
77936,22-03-2020 20:00,1429.7384
77937,22-03-2020 20:15,1418.0605
77938,22-03-2020 20:30,1404.2084
77939,22-03-2020 20:45,1388.6554
77940,22-03-2020 21:00,1372.2339
77941,22-03-2020 21:15,1355.2852
77942,22-03-2020 21:30,1336.4348
77943,22-03-2020 21:45,1316.5575
77944,22-03-2020 22:00,1296.6576
77945,22-03-2020 22:15,1277.5741
77946,22-03-2020 22:30,1259.4789
77947,22-03-2020 22:45,1243.0817
77948,22-03-2020 23:00,1228.5676
77949,22-03-2020 23:15,1215.3988
77950,22-03-2020 23:30,1206.2286
77951,22-03-2020 23:45,1199.8143
96768,05-10-2020 00:00,1192.3026
96769,05-10-2020 00:15,1177.7148
96770,05-10-2020 00:30,1162.2676
96771,05-10-2020 00:45,1146.2042
96772,05-10-2020 01:00,1130.4412
96773,05-10-2020 01:15,1116.1244
96774,05-10-2020 01:30,1104.1254
96775,05-10-2020 01:45,1095.065
96776,05-10-2020 02:00,1089.2128
96777,05-10-2020 02:15,1086.6156
96778,05-10-2020 02:30,1087.2482
96779,05-10-2020 02:45,1090.9823
96780,05-10-2020 03:00,1097.6101
96781,05-10-2020 03:15,1106.7775
96782,05-10-2020 03:30,1118.1382
96783,05-10-2020 03:45,1131.1948
96784,05-10-2020 04:00,1145.2476
96785,05-10-2020 04:15,1159.4084
96786,05-10-2020 04:30,1173.0619
96787,05-10-2020 04:45,1186.0529
96788,05-10-2020 05:00,1198.6874
96789,05-10-2020 05:15,1211.2709
96790,05-10-2020 05:30,1223.7845
96791,05-10-2020 05:45,1236.0837
96792,05-10-2020 06:00,1247.9292
96793,05-10-2020 06:15,1259.2255
96794,05-10-2020 06:30,1269.912
96795,05-10-2020 06:45,1280.0116
96796,05-10-2020 07:00,1289.6235
96797,05-10-2020 07:15,1298.9144
96798,05-10-2020 07:30,1307.9368
96799,05-10-2020 07:45,1316.604
96800,05-10-2020 08:00,1324.8473
96801,05-10-2020 08:15,1332.5503
96802,05-10-2020 08:30,1339.677
96803,05-10-2020 08:45,1346.431
96804,05-10-2020 09:00,1352.9142
96805,05-10-2020 09:15,1359.2428
96806,05-10-2020 09:30,1365.9513
96807,05-10-2020 09:45,1373.3765
96808,05-10-2020 10:00,1381.3359
96809,05-10-2020 10:15,1389.6722
96810,05-10-2020 10:30,1397.9052
96811,05-10-2020 10:45,1404.3192
96812,05-10-2020 11:00,1408.0452
96813,05-10-2020 11:15,1409.1882
96814,05-10-2020 11:30,1408.1022
96815,05-10-2020 11:45,1405.3849
96816,05-10-2020 12:00,1402.0361
96817,05-10-2020 12:15,1399.1565
96818,05-10-2020 12:30,1397.5623
96819,05-10-2020 12:45,1397.3076
96820,05-10-2020 13:00,1398.2223
96821,05-10-2020 13:15,1400.1873
96822,05-10-2020 13:30,1403.0623
96823,05-10-2020 13:45,1406.6482
96824,05-10-2020 14:00,1410.6024
96825,05-10-2020 14:15,1414.5757
96826,05-10-2020 14:30,1418.2183
96827,05-10-2020 14:45,1421.6038
96828,05-10-2020 15:00,1425.0074
96829,05-10-2020 15:15,1428.7114
96830,05-10-2020 15:30,1432.905
96831,05-10-2020 15:45,1437.8674
96832,05-10-2020 16:00,1443.709
96833,05-10-2020 16:15,1450.3704
96834,05-10-2020 16:30,1457.7252
96835,05-10-2020 16:45,1465.6855
96836,05-10-2020 17:00,1474.1558
96837,05-10-2020 17:15,1482.9893
96838,05-10-2020 17:30,1491.7941
96839,05-10-2020 17:45,1500.2086
96840,05-10-2020 18:00,1507.8551
96841,05-10-2020 18:15,1514.4795
96842,05-10-2020 18:30,1520.0686
96843,05-10-2020 18:45,1524.3381
96844,05-10-2020 19:00,1526.9218
96845,05-10-2020 19:15,1527.3872
96846,05-10-2020 19:30,1525.5525
96847,05-10-2020 19:45,1521.0175
96848,05-10-2020 20:00,1513.4429
96849,05-10-2020 20:15,1502.604
96850,05-10-2020 20:30,1487.9196
96851,05-10-2020 20:45,1469.2733
96852,05-10-2020 21:00,1446.6896
96853,05-10-2020 21:15,1420.6421
96854,05-10-2020 21:30,1391.5043
96855,05-10-2020 21:45,1360.3933
96856,05-10-2020 22:00,1328.6521
96857,05-10-2020 22:15,1297.587
96858,05-10-2020 22:30,1268.0437
96859,05-10-2020 22:45,1241.4937
96860,05-10-2020 23:00,1218.5586
96861,05-10-2020 23:15,1196.3762
96862,05-10-2020 23:30,1172.7778
96863,05-10-2020 23:45,1150.5531
96864,06-10-2020 00:00,1132.6063
96865,06-10-2020 00:15,1124.5817
96866,06-10-2020 00:30,1117.6038
96867,06-10-2020 00:45,1110.0355
96868,06-10-2020 01:00,1100.5978
96869,06-10-2020 01:15,1088.785
96870,06-10-2020 01:30,1075.2134
96871,06-10-2020 01:45,1061.7811
96872,06-10-2020 02:00,1050.6493
96873,06-10-2020 02:15,1043.334
96874,06-10-2020 02:30,1040.427
96875,06-10-2020 02:45,1041.9891
96876,06-10-2020 03:00,1047.9264
96877,06-10-2020 03:15,1058.0402
96878,06-10-2020 03:30,1071.9253
96879,06-10-2020 03:45,1088.9401
96880,06-10-2020 04:00,1108.2781
96881,06-10-2020 04:15,1129.0962
96882,06-10-2020 04:30,1150.766
96883,06-10-2020 04:45,1172.7609
96884,06-10-2020 05:00,1194.562
96885,06-10-2020 05:15,1215.3219
96886,06-10-2020 05:30,1233.7867
96887,06-10-2020 05:45,1249.7156
96888,06-10-2020 06:00,1263.6859
96889,06-10-2020 06:15,1276.1962
96890,06-10-2020 06:30,1287.2833
96891,06-10-2020 06:45,1296.971
96892,06-10-2020 07:00,1305.4646
96893,06-10-2020 07:15,1313.4363
96894,06-10-2020 07:30,1321.1886
96895,06-10-2020 07:45,1328.7213
96896,06-10-2020 08:00,1335.873
96897,06-10-2020 08:15,1342.4363
96898,06-10-2020 08:30,1348.3333
96899,06-10-2020 08:45,1353.8644
96900,06-10-2020 09:00,1359.133
96901,06-10-2020 09:15,1364.2574
96902,06-10-2020 09:30,1369.6586
96903,06-10-2020 09:45,1375.531
96904,06-10-2020 10:00,1381.5317
96905,06-10-2020 10:15,1387.2517
96906,06-10-2020 10:30,1392.095
96907,06-10-2020 10:45,1395.1636
96908,06-10-2020 11:00,1395.7764
96909,06-10-2020 11:15,1393.9354
96910,06-10-2020 11:30,1390.154
96911,06-10-2020 11:45,1385.1298
96912,06-10-2020 12:00,1379.5983
96913,06-10-2020 12:15,1374.222
96914,06-10-2020 12:30,1369.4344
96915,06-10-2020 12:45,1365.4602
96916,06-10-2020 13:00,1362.31
96917,06-10-2020 13:15,1359.8905
96918,06-10-2020 13:30,1357.8832
96919,06-10-2020 13:45,1355.9875
96920,06-10-2020 14:00,1353.9683
96921,06-10-2020 14:15,1351.9084
96922,06-10-2020 14:30,1350.4797
96923,06-10-2020 14:45,1350.0881
96924,06-10-2020 15:00,1350.9956
96925,06-10-2020 15:15,1353.1688
96926,06-10-2020 15:30,1356.1775
96927,06-10-2020 15:45,1360.2292
96928,06-10-2020 16:00,1365.6675
96929,06-10-2020 16:15,1372.7433
96930,06-10-2020 16:30,1381.0609
96931,06-10-2020 16:45,1390.1372
96932,06-10-2020 17:00,1399.0427
96933,06-10-2020 17:15,1406.8994
96934,06-10-2020 17:30,1413.2778
96935,06-10-2020 17:45,1417.5819
96936,06-10-2020 18:00,1419.8767
96937,06-10-2020 18:15,1420.956
96938,06-10-2020 18:30,1421.5764
96939,06-10-2020 18:45,1422.0076
96940,06-10-2020 19:00,1421.9446
96941,06-10-2020 19:15,1420.6997
96942,06-10-2020 19:30,1417.9219
96943,06-10-2020 19:45,1413.4244
96944,06-10-2020 20:00,1407.0707
96945,06-10-2020 20:15,1398.4915
96946,06-10-2020 20:30,1386.4552
96947,06-10-2020 20:45,1370.3751
96948,06-10-2020 21:00,1350.1841
96949,06-10-2020 21:15,1326.6636
96950,06-10-2020 21:30,1301.2499
96951,06-10-2020 21:45,1275.1437
96952,06-10-2020 22:00,1249.2701
96953,06-10-2020 22:15,1224.3215
96954,06-10-2020 22:30,1200.6301
96955,06-10-2020 22:45,1178.835
96956,06-10-2020 23:00,1159.8236
96957,06-10-2020 23:15,1143.2174
96958,06-10-2020 23:30,1124.075
96959,06-10-2020 23:45,1108.4844
96960,07-10-2020 00:00,1096.0562
96961,07-10-2020 00:15,1083.3356
96962,07-10-2020 00:30,1069.2705
96963,07-10-2020 00:45,1053.3306
96964,07-10-2020 01:00,1035.6361
96965,07-10-2020 01:15,1017.07666
96966,07-10-2020 01:30,998.5143
96967,07-10-2020 01:45,980.1168
96968,07-10-2020 02:00,961.78394
96969,07-10-2020 02:15,943.4648
96970,07-10-2020 02:30,925.2632
96971,07-10-2020 02:45,907.85455
96972,07-10-2020 03:00,892.9832
96973,07-10-2020 03:15,883.11523
96974,07-10-2020 03:30,880.17444
96975,07-10-2020 03:45,885.47034
96976,07-10-2020 04:00,901.6658
96977,07-10-2020 04:15,932.2494
96978,07-10-2020 04:30,976.8868
96979,07-10-2020 04:45,1029.6171
96980,07-10-2020 05:00,1082.9323
96981,07-10-2020 05:15,1131.9594
96982,07-10-2020 05:30,1174.1287
96983,07-10-2020 05:45,1208.8477
96984,07-10-2020 06:00,1236.2438
96985,07-10-2020 06:15,1257.5122
96986,07-10-2020 06:30,1274.4789
96987,07-10-2020 06:45,1288.6272
96988,07-10-2020 07:00,1300.6719
96989,07-10-2020 07:15,1310.8799
96990,07-10-2020 07:30,1319.5409
96991,07-10-2020 07:45,1327.0042
96992,07-10-2020 08:00,1333.5637
96993,07-10-2020 08:15,1339.4783
96994,07-10-2020 08:30,1344.7817
96995,07-10-2020 08:45,1349.1976
96996,07-10-2020 09:00,1352.7036
96997,07-10-2020 09:15,1355.6125
96998,07-10-2020 09:30,1358.0782
96999,07-10-2020 09:45,1360.4883
97000,07-10-2020 10:00,1362.9954
97001,07-10-2020 10:15,1364.0817
97002,07-10-2020 10:30,1364.5846
97003,07-10-2020 10:45,1364.8444
97004,07-10-2020 11:00,1364.9908
97005,07-10-2020 11:15,1365.1903
97006,07-10-2020 11:30,1365.6337
97007,07-10-2020 11:45,1366.399
97008,07-10-2020 12:00,1367.4855
97009,07-10-2020 12:15,1368.8616
97010,07-10-2020 12:30,1370.3025
97011,07-10-2020 12:45,1371.4458
97012,07-10-2020 13:00,1372.3527
97013,07-10-2020 13:15,1372.3049
97014,07-10-2020 13:30,1369.3344
97015,07-10-2020 13:45,1362.2266
97016,07-10-2020 14:00,1350.7351
97017,07-10-2020 14:15,1334.9979
97018,07-10-2020 14:30,1315.3492
97019,07-10-2020 14:45,1292.3434
97020,07-10-2020 15:00,1266.823
97021,07-10-2020 15:15,1240.038
97022,07-10-2020 15:30,1213.8843
97023,07-10-2020 15:45,1190.0383
97024,07-10-2020 16:00,1168.9459
97025,07-10-2020 16:15,1150.2772
